BondCode,BondName,Issuer,Term,CreditRating,BondType,IssueDate,CouponRate,_priority
112246,15金一债,北京金一文化发展股份有限公司,3,AA,02,2015-07-15,6.78,190
112247,15华东债,华东医药股份有限公司,5,AA+,02,2015-07-20,4.7,190
112249,15博彦债,博彦科技股份有限公司,3,AA,02,2015-07-29,6.5,190
112250,15云旅债,云南旅游股份有限公司,3,AA,02,2015-07-08,5.9,190
112251,15恒运债,广州恒运企业集团股份有限公司,5,AA,02,2015-09-30,4.19,190
112252,15鄂能01,湖北能源集团股份有限公司,5,AAA,02,2015-08-12,4.25,190
112253,15荣盛01,荣盛房地产发展股份有限公司,5,AA+,02,2015-07-23,5.78,190
112254,15湘金01,湖南黄金股份有限公司,3,AA+,02,2015-07-23,4.5,190
112255,15濮耐01,濮阳濮耐高温材料(集团)股份有限公司,5,AA,02,2015-10-19,5.88,190
112256,15天保01,天津天保基建股份有限公司,5,AA+,02,2015-08-21,4.5,190
112257,15荣盛02,荣盛房地产发展股份有限公司,4,AA+,02,2015-08-28,5.1,190
112258,15荣盛03,荣盛房地产发展股份有限公司,5,AA+,02,2015-08-28,5.3,190
112259,15甘电债,甘肃电投能源发展股份有限公司,5,AAA,02,2015-10-21,4.23,190
112260,15阳房01,阳光城集团股份有限公司,5,AA,02,2015-10-09,5.18,190
112261,15星辉债,星辉互动娱乐股份有限公司,5,AA,02,2016-02-03,6.3,190
112262,15荣安债,荣安地产股份有限公司,5,AA,02,2015-09-30,8,190
112263,15中房债,中房地产股份有限公司,5,AAA,02,2015-09-30,4.22,190
112264,15亚迪01,比亚迪股份有限公司,3,AA+,02,2015-09-16,4.1,190
112265,15中环债,天津中环半导体股份有限公司,5,AA,02,2015-09-24,6.1,190
112266,15利尔01,北京利尔高温材料股份有限公司,5,AA,02,2015-09-15,5.25,190
112267,15阳房02,阳光城集团股份有限公司,5,AA,02,2015-10-09,7.3,190
112268,15东华01,东华能源股份有限公司,5,AA,02,2015-10-15,7,190
112269,15涪陵01,重庆市涪陵国有资产投资经营集团有限公司,5,AA+,02,2015-11-13,6,190
112270,15华邦债,华邦生命健康股份有限公司,5,AA,02,2015-10-14,5.72,190
112271,15中粮01,大悦城控股集团股份有限公司,5,AA+,02,2015-09-18,4.4,190
112272,15金科01,金科地产集团股份有限公司,5,AA,02,2015-10-22,6.4,190
112273,15金街01,金融街控股股份有限公司,6,AAA,02,2015-11-19,3.84,190
112274,15金街02,金融街控股股份有限公司,10,AAA,02,2015-11-19,4.2,190
112275,15搜特债,搜于特集团股份有限公司,5,AA,02,2015-09-24,5.95,190
112276,15金鸿债,金鸿控股集团股份有限公司,5,AA,02,2015-10-23,5,190
112277,15金街03,金融街控股股份有限公司,7,AAA,02,2015-11-19,4.24,190
112279,15渤租01,渤海租赁股份有限公司,5,AA+,02,2015-11-17,4.62,190
112280,15东华02,东华能源股份有限公司,5,AA,02,2015-11-23,5.78,190
112281,15中洲债,深圳市中洲投资控股股份有限公司,3,AA,02,2015-11-16,6.3,190
112284,15渤租02,渤海租赁股份有限公司,5,AA+,02,2015-11-17,4.5,190
112285,15万科01,万科企业股份有限公司,5,AAA,02,2015-11-09,3.5,190
112286,15海伟01,河北海伟交通设施集团有限公司,5,AA,02,2015-11-12,6.4,190
112287,15海投债,海航投资集团股份有限公司,3,AA+,02,2015-12-09,5.99,190
112288,15证通01,深圳市证通电子股份有限公司,5,AA+,02,2016-01-11,6.4,190
112289,15顺鑫02,北京顺鑫农业股份有限公司,5,AA,02,2016-01-20,4,190
112290,15证通02,深圳市证通电子股份有限公司,5,AA+,02,2016-01-21,6,190
112291,15渝外贸,重庆对外经贸(集团)有限公司,5,AA,02,2015-12-31,5.4,190
112292,16冀中01,冀中能源股份有限公司,5,AAA,02,2016-04-08,5.4,190
112293,15深爱01,深圳市爱施德股份有限公司,3,AA,02,2016-02-02,5.95,190
112294,15海伟02,河北海伟交通设施集团有限公司,5,AA,02,2015-12-18,6.4,190
112295,15司尔债,安徽省司尔特肥业股份有限公司,5,AA,02,2015-12-23,4.98,190
112297,15粤科债,广东省粤科金融集团有限公司,7,AA+,02,2016-05-24,4.72,190
112299,15中利债,江苏中利集团股份有限公司,5,AA,02,2016-01-05,6.5,190
112300,15立业债,深圳市立业集团有限公司,5,AA,02,2016-03-10,4.98,190
112301,15中武债,中国武夷实业股份有限公司,7,AA,02,2016-01-26,5.58,190
112302,15东网债,东方网力科技股份有限公司,3,AA+,02,2016-02-05,6,190
112303,15京威债,北京威卡威汽车零部件股份有限公司,2,AA,02,2016-01-05,4.5,190
112304,15长影01,长影集团有限责任公司,5,AA,02,2016-04-19,4.18,190
112305,15长影02,长影集团有限责任公司,5,AA,02,2016-04-19,4.19,190
112306,15泛控01,泛海控股股份有限公司,5,AA,02,2016-02-05,5.35,190
112307,15投资01,信达投资有限公司,8,AA+,02,2016-02-25,3.8,190
112308,15银亿01,银亿股份有限公司,5,AA,02,2016-03-30,7.28,190
112309,15花样02,花样年集团(中国)有限公司,5,AA,02,2016-03-07,7.29,190
112310,16美的债,美的置业集团有限公司,3,AA+,02,2016-04-15,4.28,190
112311,16昆仑01,浙江昆仑控股集团有限公司,3,AA,02,2016-03-11,8,190
112312,16徐工01,徐工集团工程机械股份有限公司,5,AAA,02,2016-02-25,3.54,190
112313,16铁汉01,深圳市铁汉生态环境股份有限公司,5,AA,02,2016-02-26,5.3,190
112314,16华南01,华南国际工业原料城深圳有限公司,3,AA+,02,2016-04-06,5.98,190
112315,16宝龙债,上海宝龙实业发展(集团)有限公司,5,AA,02,2016-03-23,6.2,190
112316,16航空债,海航航空集团有限公司,5,AA+,02,2016-03-10,5.58,190
112317,16太安01,太安堂集团有限公司,5,AA,02,2016-05-09,4,190
112318,16白药01,云南白药控股有限公司,5,AAA,02,2016-03-17,2.95,190
112320,16蓝标债,北京蓝色光标数据科技股份有限公司,5,AA,02,2016-04-07,3.99,190
112321,16龙基01,龙光交通集团有限公司,5,AA,02,2016-04-18,5.5,190
112322,16涪陵01,重庆市涪陵国有资产投资经营集团有限公司,5,AA+,02,2016-04-06,3.6,190
112323,16投资01,信达投资有限公司,8,AA+,02,2016-04-06,3.7,190
112324,16高鸿债,大唐高鸿数据网络技术股份有限公司,5,AA,02,2016-03-07,4.3,190
112325,16中南01,江苏中南建设集团股份有限公司,5,AA+,02,2016-04-05,6.5,190
112326,16中弘01,中弘控股股份有限公司,5,AA,02,2016-03-07,6.89,190
112327,央宝06A1,华宝证券股份有限公司,3.04,AAA,10,2022-12-30,2.99,-200
112328,16曲文01,西安曲江文化产业投资(集团)有限公司,3,AA,02,2016-03-30,4.28,190
112329,16太安02,太安堂集团有限公司,5,AA,02,2016-05-23,4.6,190
112330,16巨轮01,巨轮智能装备股份有限公司,5,AA,02,2016-03-03,5.49,190
112331,16宝德01,深圳市宝德投资控股有限公司,5,AA,02,2016-04-25,6.8,190
112332,16劲嘉01,深圳市劲嘉创业投资有限公司,5,AA,02,2016-04-13,6.98,190
112333,16鲁焦01,中融新大集团有限公司,3,AA,02,2016-03-24,6.8,190
112334,16国购01,国购投资有限公司,5,AA,02,2016-04-22,7.2,190
112335,16海资01,海航资本集团有限公司,5,AA+,02,2016-06-16,6,190
112336,16太安债,广东太安堂药业股份有限公司,5,AA,02,2016-04-07,4.98,190
112337,16双星01,青岛双星股份有限公司,3,AA,02,2016-03-22,3.9,190
112338,16迪科01,深圳天源迪科信息技术股份有限公司,3,AA+,02,2016-04-08,5.5,190
112339,16积余债,招商局积余产业运营服务股份有限公司,5,AAA,02,2016-04-15,3.29,190
112340,16泛控01,泛海控股股份有限公司,5,AA,02,2016-04-29,5.6,190
112341,16宝龙02,上海宝龙实业发展(集团)有限公司,5,AA,02,2016-04-14,6,190
112342,16厦贸01,厦门国贸控股集团有限公司,5,AAA,02,2016-05-27,3.55,190
112343,16魏桥01,山东魏桥铝电有限公司,5,AA+,02,2016-05-23,6.5,190
112344,16魏桥02,山东魏桥铝电有限公司,5,AA+,02,2016-05-23,4.83,190
112345,16劲嘉02,深圳市劲嘉创业投资有限公司,5,AA,02,2016-04-25,6.98,190
112346,16惠誉01,福星惠誉房地产有限公司,5,AA,02,2016-04-28,5.28,190
112347,16惠誉02,福星惠誉房地产有限公司,5,AA,02,2016-04-28,6.11,190
112348,16华美01,石榴置业集团股份有限公司,3,AA,02,2016-05-20,6.08,190
112349,16红楼债,红楼集团有限公司,5,AA,02,2016-06-21,6.95,190
112350,16软控01,软控股份有限公司,5,AA,02,2016-04-14,4.78,190
112351,16步高01,步步高投资集团股份有限公司,5,AA,02,2016-04-18,5.59,190
112352,16TCL01,TCL科技集团股份有限公司,3,AAA,02,2016-04-19,3.08,190
112353,16TCL02,TCL科技集团股份有限公司,5,AAA,02,2016-04-19,3.56,190
112354,16国购02,国购投资有限公司,5,AA,02,2016-05-24,7.3,190
112355,16桂资01,广西投资集团有限公司,7,AAA,02,2016-05-13,3.4,190
112357,16海资02,海航资本集团有限公司,5,AA+,02,2016-06-21,6.4,190
112358,16BOE01,京东方科技集团股份有限公司,5,AAA,02,2016-04-26,3.15,190
112359,16魏桥03,山东魏桥铝电有限公司,5,AA+,02,2016-05-23,4.2,190
112361,16新大02,中融新大集团有限公司,3,AA,02,2016-05-23,6.6,190
112362,16泛控02,泛海控股股份有限公司,5,AA,02,2016-04-29,5.29,190
112363,16三湘债,三湘印象股份有限公司,3,AA,02,2016-04-14,6.25,190
112364,16云白01,云南白药集团股份有限公司,5,AAA,02,2016-07-04,2.95,190
112365,16广业01,广东省环保集团有限公司,7,AA+,02,2016-04-27,3.5,190
112366,16宝安01,中国宝安集团股份有限公司,5,AA,02,2016-04-26,5.6,190
112367,16华西01,江苏华西村股份有限公司,5,AA,02,2016-04-29,5.3,190
112368,二局16优,中信证券股份有限公司,1.01,AAA,10,2022-12-30,3,-200
112369,16峨旅01,四川省峨眉山乐山大佛旅游集团总公司,5,AA+,02,2016-06-24,3.01,190
112370,16新纶债,深圳市新纶科技股份有限公司,5,AA+,02,2016-04-22,5.8,190
112371,16太阳01,山东太阳纸业股份有限公司,3,AA,02,2016-04-29,4.7,190
112372,16棕榈01,棕榈生态城镇发展股份有限公司,5,AA,02,2016-05-12,5.98,190
112373,16奥瑞金,奥瑞金包装股份有限公司,5,AA+,02,2016-05-23,4,190
112374,16华油01,华油惠博普科技股份有限公司,3,AA,02,2016-10-14,5.5,190
112375,16昆投01,昆明产业开发投资有限责任公司,5,AA+,02,2016-06-29,3.89,190
112376,16侨城01,深圳华侨城股份有限公司,5,AAA,02,2016-05-12,2.98,190
112377,16侨城02,深圳华侨城股份有限公司,7,AAA,02,2016-05-12,3.4,190
112378,16盛润债,河南盛润控股集团有限公司,5,AA,02,2016-05-12,7.5,190
112379,16新国都,深圳市新国都股份有限公司,3,AA+,02,2016-05-13,5.6,190
112380,16东林01,北京东方园林环境股份有限公司,5,AA,02,2016-07-06,5.78,190
112381,16华联债,新华联文化旅游发展股份有限公司,3,AA+,02,2016-06-28,7,190
112382,16南都01,浙江南都电源动力股份有限公司,5,AA,02,2016-05-26,4.8,190
112383,16当代债,当代节能置业股份有限公司,5,AA,02,2016-06-23,6.4,190
112384,16歌尔01,歌尔集团有限公司,5,AA,02,2016-06-30,4.28,190
112385,16奥燃01,奥德集团有限公司,5,AA+,02,2016-06-03,5.1,190
112386,16申宏01,申万宏源集团股份有限公司,5,AAA,02,2016-06-15,3.45,190
112387,16华南02,华南国际工业原料城深圳有限公司,3,AA+,02,2016-07-01,6.85,190
112388,16聚龙债,聚龙股份有限公司,5,AA,02,2016-06-06,5.3,190
112389,16华西02,江苏华西村股份有限公司,5,AA,02,2016-07-06,6,190
112390,16三聚债,北京三聚环保新材料股份有限公司,5,AA,02,2016-07-01,5.5,190
112391,16龙基02,龙光交通集团有限公司,5,AA,02,2016-09-05,7,190
112392,16掌趣01,北京掌趣科技股份有限公司,5,AA,02,2016-06-20,0.1,190
112393,16万维01,北京昆仑万维科技股份有限公司,3,AA,02,2016-06-29,6.5,190
112394,H6泰禾02,泰禾集团股份有限公司,5,AA+,02,2016-07-06,6,190
112395,H6泰禾03,泰禾集团股份有限公司,5,AA+,02,2016-07-06,7.2,190
112396,16华美02,石榴置业集团有限公司,5,AA,02,2016-08-17,7.8,190
112397,16胜通01,山东胜通集团股份有限公司,5,AA+,02,2016-07-20,6.2,190
112399,16凯迪债,阳光凯迪新能源集团有限公司,5,AA,02,2016-08-02,6.8,190
112400,16中南债,中南红文化集团股份有限公司,4,AA-,02,2016-07-22,7.5,190
112401,16新野02,河南新野纺织股份有限公司,4,AA,02,2016-08-25,5.63,190
112403,16农四01,新疆可克达拉市国有资本投资运营有限责任公司,7,AA+,02,2016-07-04,4,190
112404,16银亿04,银亿股份有限公司,5,AA,02,2016-08-10,7.03,190
112405,16天顺01,天顺风能(苏州)股份有限公司,5,AA,02,2016-08-05,5,190
112406,16力合债,力合股份有限公司,5,AA+,02,2016-08-04,4.9,190
112407,16厦港01,厦门港务发展股份有限公司,5,AA+,02,2016-08-16,3.25,190
112408,16新兴01,新兴铸管股份有限公司,5,AA+,02,2016-09-07,4.75,190
112409,16TCL03,TCL科技集团股份有限公司,5,AAA,02,2016-08-11,3.5,190
112410,16中房债,中交地产股份有限公司,5,AAA,02,2016-08-18,3.69,190
112411,16光线01,北京光线传媒股份有限公司,3,AA,02,2016-08-22,3.5,190
112412,16银亿05,银亿股份有限公司,5,AA,02,2016-08-15,7.05,190
112413,16兴蓉01,成都市兴蓉环境股份有限公司,5,AAA,02,2016-09-01,4.05,190
112414,16沃尔01,深圳市沃尔核材股份有限公司,3,AA+,02,2016-08-26,5.29,190
112415,16奋达01,深圳市奋达科技股份有限公司,5,AA,02,2016-09-28,3.8,190
112416,16奥燃02,奥德集团有限公司,5,AA+,02,2016-09-29,4,190
112417,16国购03,国购投资有限公司,5,AA,02,2016-10-19,8,190
112418,16中南02,江苏中南建设集团股份有限公司,5,AA+,02,2016-09-06,6,190
112419,16河钢01,河钢股份有限公司,3,AAA,02,2016-08-22,3.8,190
112420,16潮宏01,广东潮宏基实业股份有限公司,5,AA,02,2016-08-17,3.91,190
112421,16信利01,信利光电股份有限公司,5,AA,02,2016-10-10,5.8,190
112422,16飞马债,深圳市飞马国际供应链股份有限公司,3,AA+,02,2016-08-24,6,190
112423,16株国投,株洲市国有资产投资控股集团有限公司,5,AA,02,2016-11-08,4.2,190
112424,16文化01,上海新文化传媒集团股份有限公司,5.25,AA,02,2016-11-15,4.49,190
112425,16河钢02,河钢股份有限公司,3,AAA,02,2016-08-29,3.56,190
112426,16东林02,北京东方园林环境股份有限公司,5,AA,02,2016-09-09,4.7,190
112427,16滨房01,杭州滨江房产集团股份有限公司,5,AA+,02,2016-10-25,3.46,190
112428,16桂资03,广西投资集团有限公司,7,AAA,02,2016-11-03,3.21,190
112430,16宝龙03,上海宝龙实业发展(集团)有限公司,5,AA+,02,2016-11-21,5.25,190
112431,16步高02,步步高投资集团股份有限公司,5,AA,02,2016-09-29,5.6,190
112432,16冀中02,冀中能源股份有限公司,5,AAA,02,2016-09-07,4.77,190
112433,16银亿07,银亿股份有限公司,5,AA,02,2016-10-20,6.8,190
112434,16正商03,河南宏光正商置业有限公司,5,AA,02,2016-09-30,5.58,190
112435,16绿景01,正兴隆房地产(深圳)有限公司,5,AA,02,2016-11-08,6.5,190
112436,16阳城01,阳光城集团股份有限公司,5,AA+,02,2016-10-13,4.8,190
112437,16铁汉02,深圳市铁汉生态环境股份有限公司,5,AA,02,2016-10-13,4.49,190
112438,16广宇01,广宇集团股份有限公司,3,AA-,02,2016-10-14,8,190
112439,16康缘01,江苏康缘集团有限责任公司,5,AA,02,2016-11-08,3.95,190
112440,16吉保01,吉林省信用融资担保投资集团有限公司,5,AA,02,2016-11-25,4.98,190
112441,16凯迪01,凯迪生态环境科技股份有限公司,3,AA,02,2016-10-27,6.1,190
112442,H6凯迪02,凯迪生态环境科技股份有限公司,5,AA,02,2016-10-27,6.7,190
112443,16胜通03,山东胜通集团股份有限公司,5,AA+,02,2016-12-19,5.18,190
112444,16万集01,万达集团股份有限公司,5,AA+,02,2016-12-29,5.2,190
112445,16申宏02,申万宏源集团股份有限公司,3,AAA,02,2016-10-27,2.9,190
112446,16申宏03,申万宏源集团股份有限公司,5,AAA,02,2016-10-27,3.2,190
112447,16顺发债,顺发恒业股份公司,5,AA,02,2016-10-28,4.7,190
112448,16莱蒙01,深圳深国投房地产开发有限公司,5,AA,02,2016-11-25,5.8,190
112449,16棕榈02,棕榈生态城镇发展股份有限公司,5,AA,02,2016-11-15,5.85,190
112450,16格林01,格林美股份有限公司,5,AA,02,2016-10-19,4,190
112451,16利德01,利亚德光电股份有限公司,5,AA,02,2016-11-24,4,190
112452,16阳城02,阳光城集团股份有限公司,5,AA+,02,2016-11-03,4.5,190
112453,16迪安01,浙江迪安诊断技术股份有限公司,5,AA,02,2016-12-15,3.25,190
112454,16宜化债,湖北宜化化工股份有限公司,5,AA+,02,2016-11-09,4.95,190
112455,16金街01,金融街控股股份有限公司,5,AAA,02,2016-11-29,2.9,190
112456,16金街02,金融街控股股份有限公司,7,AAA,02,2016-11-29,3.2,190
112457,16魏桥05,山东魏桥铝电有限公司,7,AAA,02,2016-12-12,4,190
112458,16盐港01,深圳市盐田港股份有限公司,5,AA+,02,2016-12-08,3.12,190
112459,16宜华01,宜华企业(集团)有限公司,5,AA+,02,2016-12-14,3.8,190
112460,16安控债,北京安控科技股份有限公司,5,AAA,02,2016-11-22,4.3,190
112461,16龙控02,深圳市龙光控股有限公司,5,AA+,02,2016-12-21,3.4,190
112462,16徐工02,徐工集团工程机械股份有限公司,5,AAA,02,2016-11-22,3.1,190
112463,16天保01,天津天保基建股份有限公司,5,AA+,02,2016-11-22,3.18,190
112464,16东林03,北京东方园林环境股份有限公司,5,AA,02,2016-12-05,4,190
112465,16厦港02,厦门港务发展股份有限公司,5,AA+,02,2017-01-18,3.02,190
112466,16彩塑01,江苏双星彩塑新材料股份有限公司,5,AA,02,2016-12-14,4.09,190
112467,16天广01,天广中茂股份有限公司,5,AA,02,2016-12-22,5,190
112468,16景峰01,湖南景峰医药股份有限公司,7.68,AA,02,2016-12-22,3.78,190
112469,16涪陵02,重庆市涪陵国有资产投资经营集团有限公司,5,AA+,02,2017-01-24,3.14,190
112470,16江控01,江东控股集团有限责任公司,5,AA+,02,2016-12-19,3.86,190
112471,16宝德02,深圳市宝德投资控股有限公司,5,AA,02,2017-01-06,6.2,190
112472,16裕同01,深圳市裕同包装科技股份有限公司,5,AA,02,2016-12-07,4,190
112473,16海普瑞,深圳市海普瑞药业股份有限公司,5,AA+,02,2016-12-15,3.19,190
112474,16合泰01,合肥华泰集团股份有限公司,5,AA,02,2016-12-19,5.2,190
112475,16万丰01,万丰奥特控股集团有限公司,3,AA,02,2016-12-19,3.7,190
112476,16鄂能01,湖北能源集团股份有限公司,5,AAA,02,2016-12-14,3.07,190
112477,16浙富01,浙富控股集团股份有限公司,3,AA,02,2016-12-22,4.5,190
112478,16奥燃03,奥德集团有限公司,5,AA+,02,2017-01-26,4.1,190
112479,16珠海债,珠海港股份有限公司,5,AA,02,2016-12-26,3.73,190
112480,16腾晖01,苏州腾晖光伏技术有限公司,3,AA,02,2017-01-18,6.38,190
112481,16广联01,广联达科技股份有限公司,5,AA,02,2016-12-26,3.97,190
